CIF,Account Number,Account Name,Branch Code,Branch Name,Sex,Age,Age_Group,Region,Product Type,Product Code,Opening Date,Last_Transaction_Date,Initial_Deposit,End Balance,Account_Tenure_Years,Days_Since_Last_Txn,ACTIVE_ACCOUNT,INOPERATIVE,DORMANT,Debit Freez,Credit Freez,RFM_Score,RFM_Segment,Segment_Label,CLV_Predicted,CLV_Tier,Churn_Probability,Churn_Risk_Band,Dormancy_Risk_Score,Dormancy_Risk_Band,Lookalike_Score
CIF01008547,ACC0002008547,Customer_8548,BR026,Branch_26,M,38,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2021-11-01,2021-11-18,82158.09,102633.56,4.16,1504,0,0,1,0,0,9,High Value,High-CLV Active,78193.55,Top-CLV,0.9999997886995509,Critical Risk,2.952016236008268e-08,Safe,0.221887913128656
CIF01008548,ACC0002008548,Customer_8549,BR003,Branch_3,M,38,36-45,Sidama,Blatena Saving Account,PRD002,2018-08-22,2021-05-20,5568.51,2309.27,7.36,1686,0,0,1,0,0,5,Low Value,Low Engagement,31358.084,Low-CLV,0.9999999352240088,Critical Risk,2.952016236008268e-08,Safe,0.0016596491891883584
CIF01008549,ACC0002008549,Customer_8550,BR007,Branch_7,M,37,36-45,Oromia,Agape Saving Account,PRD015,2016-07-05,2020-04-05,8655.77,6993.56,9.49,2096,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,42785.836,Mid-CLV,0.9999999926737175,Critical Risk,2.952016236008268e-08,Safe,0.006872357742855494
CIF01008550,ACC0002008550,Customer_8551,BR027,Branch_27,M,27,26-35,SNNPR,Janderebaw Saving Account,PRD012,2017-02-25,2023-01-06,118654.72,132576.23,8.85,1090,0,0,1,0,0,11,High Value,High-CLV Active,112819.66,Top-CLV,0.9999998350395226,Critical Risk,2.952016236008268e-08,Safe,0.8571186065014905
CIF01008551,ACC0002008551,Customer_8552,BR002,Branch_2,F,47,46-55,Sidama,Washera Saving Account,PRD017,2022-12-12,2023-06-03,5946.75,5832.42,3.05,942,0,0,1,0,0,8,Mid Value,Mid-Value Growth,23447.81,Low-CLV,0.9999999287640702,Critical Risk,2.952016236008268e-08,Safe,0.008994328491121197
CIF01008552,ACC0002008552,Customer_8553,BR016,Branch_16,M,39,36-45,Sidama,Tirufat Savings Account,PRD009,2018-04-13,2025-01-21,89241.93,92390.19,7.72,344,0,1,0,0,0,13,Champions,High-CLV Active,112730.31,Top-CLV,1.0056123612650374e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.569423430568177
CIF01008553,ACC0002008553,Customer_8554,BR013,Branch_13,F,47,46-55,Addis Ababa,Agape Saving Account,PRD015,2011-04-12,2023-04-27,970.42,1462.22,14.72,979,0,0,1,0,0,7,Mid Value,Dormant Risk,80405.93,Top-CLV,0.9999998128423144,Critical Risk,2.952016236008268e-08,Safe,0.05747012250072475
CIF01008554,ACC0002008554,Customer_8555,BR029,Branch_29,F,26,26-35,Amhara,Werazut Saving Account,PRD003,2023-04-06,2025-03-06,31013.15,52965.37,2.74,300,0,1,0,0,0,12,Champions,Mid-Value Growth,60064.94,High-CLV,5.5334078056990034e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.04728375184275993
CIF01008555,ACC0002008555,Customer_8556,BR026,Branch_26,M,18,18-25,Addis Ababa,Special Saving Account,PRD007,2013-12-16,2025-05-02,6848.6,2113.74,12.04,243,0,1,0,0,0,11,High Value,Low Engagement,79638.42,Top-CLV,6.870369505313155e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.04589708209767369
CIF01008556,ACC0002008556,Customer_8557,BR027,Branch_27,F,40,36-45,Addis Ababa,Werazut Saving Account,PRD003,2011-03-09,2014-01-10,1250.01,1541.8,14.81,4373,0,0,1,0,0,3,Low Value,Dormant Risk,35527.57,Low-CLV,0.9999999399012861,Critical Risk,2.952016236008268e-08,Safe,0.010051279326981724
CIF01008557,ACC0002008557,Customer_8558,BR009,Branch_9,F,23,18-25,Amhara,Prime Customer Deposit Account,PRD013,2014-07-14,2023-07-08,2432.65,2225.78,11.47,907,0,0,1,0,0,7,Mid Value,Dormant Risk,65190.78,High-CLV,0.9999998713161181,Critical Risk,2.952016236008268e-08,Safe,0.0524935274705095
CIF01008558,ACC0002008558,Customer_8559,BR018,Branch_18,F,47,46-55,Somali,Sitota Saving Deposit,PRD018,2011-11-27,2018-01-20,16491.52,13650.55,14.09,2902,0,0,1,0,0,5,Low Value,Dormant Risk,57926.934,High-CLV,0.9999997294233985,Critical Risk,2.952016236008268e-08,Safe,0.0020892615335986065
CIF01008559,ACC0002008559,Customer_8560,BR022,Branch_22,F,18,18-25,Somali,Tirufat Savings Account,PRD009,2010-05-17,2016-02-16,3165.48,8083.96,15.62,3606,0,0,1,0,0,4,Low Value,Dormant Risk,51231.594,Mid-CLV,0.9999999820718047,Critical Risk,2.952016236008268e-08,Safe,0.0038314723354176154
CIF01008560,ACC0002008560,Customer_8561,BR030,Branch_30,M,29,26-35,Amhara,Ahadu Bereket Saving Account,PRD011,2021-03-10,2024-06-17,23730.31,9140.36,4.81,562,0,0,1,0,0,10,High Value,Low Engagement,42010.332,Mid-CLV,0.9999963929656157,Critical Risk,2.952016236008268e-08,Safe,0.0236502883133904
CIF01008561,ACC0002008561,Customer_8562,BR001,Branch_1,M,27,26-35,Tigray,Equb Saving Account,PRD014,2020-08-12,2022-03-09,4367.73,4675.5,5.39,1393,0,0,1,1,0,8,Mid Value,Low Engagement,31732.014,Low-CLV,0.9999999075525975,Critical Risk,2.952016236008268e-08,Safe,0.01671363438774983
CIF01008562,ACC0002008562,Customer_8563,BR030,Branch_30,F,31,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2014-12-06,2015-02-18,1177.14,3084.82,11.07,3969,0,0,1,0,0,3,Low Value,Dormant Risk,25260.494,Low-CLV,0.9999999620707699,Critical Risk,2.952016236008268e-08,Safe,0.0036191289290345564
CIF01008563,ACC0002008563,Customer_8564,BR011,Branch_11,M,38,36-45,Addis Ababa,Ahati Saving Account,PRD005,2021-03-23,2022-11-10,57223.07,66032.43,4.77,1147,0,0,1,0,0,11,High Value,High-CLV Active,66426.805,High-CLV,0.9999999453389709,Critical Risk,2.952016236008268e-08,Safe,0.10232571798112046
CIF01008564,ACC0002008564,Customer_8565,BR004,Branch_4,F,39,36-45,SNNPR,Tirufat Savings Account,PRD009,2010-08-10,2022-08-11,20776.83,12986.48,15.39,1238,0,0,1,0,0,9,High Value,Dormant Risk,90277.7,Top-CLV,0.9999992107661353,Critical Risk,2.952016236008268e-08,Safe,0.09384947180493727
CIF01008565,ACC0002008565,Customer_8566,BR019,Branch_19,F,42,36-45,Tigray,Special Saving Account,PRD007,2016-08-12,2017-06-04,893.8,867.53,9.39,3132,0,0,1,0,0,3,Low Value,Dormant Risk,24624.918,Low-CLV,0.9999997156588678,Critical Risk,2.952016236008268e-08,Safe,0.004565177430556357
CIF01008566,ACC0002008566,Customer_8567,BR024,Branch_24,M,44,36-45,Tigray,Abew Saving Account,PRD006,2019-03-18,2025-01-04,35581.04,113804.99,6.79,361,0,1,0,0,0,13,Champions,Champions,109895.49,Top-CLV,5.638305509135007e-05,Low Risk,0.9999997404758517,High Dormancy Risk,0.32813867865387814
CIF01008567,ACC0002008567,Customer_8568,BR004,Branch_4,M,32,26-35,Addis Ababa,Werazut Saving Account,PRD003,2022-09-22,2025-09-07,16047.22,35826.69,3.27,115,1,0,0,0,0,14,Champions,High-CLV Active,58309.465,High-CLV,4.7731771135480594e-08,Low Risk,2.9520162389037032e-08,Safe,0.06324149148291869
CIF01008568,ACC0002008568,Customer_8569,BR002,Branch_2,M,60,56+,Oromia,Ordinary Saving Account,PRD001,2014-05-16,2019-11-16,6992.73,5663.62,11.63,2237,0,0,1,0,0,6,Mid Value,Cross-Sell Ready,52092.363,Mid-CLV,0.999999982243491,Critical Risk,2.952016236008268e-08,Safe,0.002591083350146093
CIF01008569,ACC0002008569,Customer_8570,BR027,Branch_27,F,51,46-55,Addis Ababa,Agape Saving Account,PRD015,2025-04-04,2025-06-09,7421.27,20599.73,0.74,205,0,1,0,0,0,13,Champions,Mid-Value Growth,35311.207,Low-CLV,3.3766173060172945e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.06089291558522365
CIF01008570,ACC0002008570,Customer_8571,BR029,Branch_29,M,31,26-35,Tigray,Tirufat Savings Account,PRD009,2015-12-18,2024-02-13,99770.93,161617.09,10.04,687,0,0,1,0,0,13,Champions,High-CLV Active,147706.03,Top-CLV,0.9999977240002146,Critical Risk,2.952016236008268e-08,Safe,0.9395004739378311
CIF01008571,ACC0002008571,Customer_8572,BR005,Branch_5,M,33,26-35,Oromia,Special Saving Account,PRD007,2021-10-14,2022-11-03,21561.68,5183.69,4.21,1154,0,0,1,0,0,8,Mid Value,Low Engagement,30030.992,Low-CLV,0.9999999705660179,Critical Risk,2.952016236008268e-08,Safe,0.01300240603300863
CIF01008572,ACC0002008572,Customer_8573,BR028,Branch_28,F,31,26-35,Oromia,Ordinary Saving Account,PRD001,2012-11-15,2015-08-10,107338.23,111307.31,13.13,3796,0,0,1,0,0,7,Mid Value,Dormant Risk,98017.49,Top-CLV,0.999999900540535,Critical Risk,2.952016236008268e-08,Safe,0.552542613541903
CIF01008573,ACC0002008573,Customer_8574,BR028,Branch_28,F,39,36-45,Amhara,Ordinary Saving Account,PRD001,2020-10-08,2024-07-07,27273.43,90110.27,5.23,542,0,0,1,0,0,13,Champions,Champions,85590.52,Top-CLV,0.9999969968608834,Critical Risk,2.952016236008268e-08,Safe,0.30978206117947604
CIF01008574,ACC0002008574,Customer_8575,BR030,Branch_30,F,23,18-25,Addis Ababa,Dekemezmur Saving Account,PRD004,2018-12-25,2021-03-20,19001.27,19115.15,7.02,1747,0,0,1,0,0,7,Mid Value,Dormant Risk,39675.195,Mid-CLV,0.999999959076833,Critical Risk,2.952016236008268e-08,Safe,0.0143651026871567
CIF01008575,ACC0002008575,Customer_8576,BR007,Branch_7,F,25,18-25,Oromia,Ordinary Saving Account,PRD001,2017-03-12,2022-08-20,4290.09,11807.06,8.8,1229,0,0,1,0,0,9,High Value,Champions,55927.62,High-CLV,0.9999999472717281,Critical Risk,2.952016236008268e-08,Safe,0.07534299640361822
CIF01008576,ACC0002008576,Customer_8577,BR018,Branch_18,M,18,18-25,SNNPR,Ordinary Saving Account,PRD001,2014-01-21,2016-10-14,16927.4,7910.84,11.94,3365,0,0,1,0,0,4,Low Value,Cross-Sell Ready,36426.473,Low-CLV,0.9999999006117287,Critical Risk,2.952016236008268e-08,Safe,0.01148275590017652
CIF01008577,ACC0002008577,Customer_8578,BR030,Branch_30,F,30,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2018-11-08,2025-09-15,61790.26,31137.58,7.15,107,1,0,0,0,0,14,Champions,Mid-Value Growth,78647.94,Top-CLV,4.97387986852165e-07,Low Risk,2.9520162389037032e-08,Safe,0.04925433100870171
CIF01008578,ACC0002008578,Customer_8579,BR028,Branch_28,F,47,46-55,Amhara,Blatena Saving Account,PRD002,2016-07-29,2018-08-29,15090.61,32904.69,9.42,2681,0,0,1,0,0,6,Mid Value,Dormant Risk,47674.562,Mid-CLV,0.9999999948199019,Critical Risk,2.952016236008268e-08,Safe,2.2607385079126144e-05
CIF01008579,ACC0002008579,Customer_8580,BR019,Branch_19,M,33,26-35,Afar,Ordinary Saving Account,PRD001,2014-08-11,2025-10-15,243917.38,449481.69,11.39,77,1,0,0,1,0,15,Champions,High-CLV Active,285521.6,Top-CLV,6.150780598799469e-07,Low Risk,2.9520162389037032e-08,Safe,0.9765496658468419
CIF01008580,ACC0002008580,Customer_8581,BR006,Branch_6,M,33,26-35,Addis Ababa,Tirufat Savings Account,PRD009,2018-05-30,2024-03-01,61651.88,67076.33,7.59,670,0,0,1,0,0,13,Champions,High-CLV Active,92008.984,Top-CLV,0.999999598877734,Critical Risk,2.952016236008268e-08,Safe,0.23486143209948523
CIF01008581,ACC0002008581,Customer_8582,BR003,Branch_3,M,38,36-45,Addis Ababa,Special Saving Account,PRD007,2013-11-27,2018-12-14,2214.18,4121.44,12.09,2574,0,0,1,0,0,4,Low Value,Cross-Sell Ready,43474.215,Mid-CLV,0.9999999719036293,Critical Risk,2.952016236008268e-08,Safe,0.002520141547343332
CIF01008582,ACC0002008582,Customer_8583,BR008,Branch_8,F,22,18-25,SNNPR,Ahati Saving Account,PRD005,2020-06-18,2024-04-02,6455.22,4999.27,5.54,638,0,0,1,0,0,10,High Value,Mid-Value Growth,45048.535,Mid-CLV,0.9999995721362506,Critical Risk,2.952016236008268e-08,Safe,0.019196879222588142
CIF01008583,ACC0002008583,Customer_8584,BR002,Branch_2,F,35,26-35,Amhara,Sitota Saving Deposit,PRD018,2010-06-03,2024-10-07,36680.56,20623.72,15.58,450,0,0,1,0,0,11,High Value,Mid-Value Growth,103631.586,Top-CLV,0.9999992191372675,Critical Risk,2.952016236008268e-08,Safe,0.11474610281242514
CIF01008584,ACC0002008584,Customer_8585,BR006,Branch_6,F,45,36-45,Afar,Ahati Saving Account,PRD005,2013-11-29,2021-06-27,1352.32,1884.83,12.09,1648,0,0,1,0,0,5,Low Value,Dormant Risk,55492.926,High-CLV,0.9999999580183379,Critical Risk,2.952016236008268e-08,Safe,0.0040082108884516455
CIF01008585,ACC0002008585,Customer_8586,BR003,Branch_3,F,38,36-45,Addis Ababa,Prime Customer Deposit Account,PRD013,2017-09-10,2025-08-17,11218.47,10437.59,8.31,136,1,0,0,0,0,13,Champions,Mid-Value Growth,72644.83,High-CLV,1.0081343392853258e-07,Low Risk,2.9520162389037032e-08,Safe,0.052817206090615604
CIF01008586,ACC0002008586,Customer_8587,BR023,Branch_23,M,46,46-55,Dire Dawa,Ordinary Saving Account,PRD001,2012-01-17,2024-11-09,3297.85,4679.92,13.95,417,0,0,1,0,0,10,High Value,Low Engagement,89594.445,Top-CLV,0.9999975221201985,Critical Risk,2.952016236008268e-08,Safe,0.07141043950558966
CIF01008587,ACC0002008587,Customer_8588,BR018,Branch_18,F,50,46-55,Amhara,Blatena Saving Account,PRD002,2013-08-08,2024-03-20,14200.81,17763.69,12.4,651,0,0,1,0,0,11,High Value,Mid-Value Growth,83383.83,Top-CLV,0.9999980467942172,Critical Risk,2.952016236008268e-08,Safe,0.05791446315577275
CIF01008588,ACC0002008588,Customer_8589,BR016,Branch_16,F,42,36-45,Addis Ababa,Blatena Saving Account,PRD002,2016-10-17,2025-04-02,3337.72,3016.8,9.2,273,0,1,0,0,0,11,High Value,Mid-Value Growth,66161.66,High-CLV,5.389905841200727e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.04730290525756902
CIF01008589,ACC0002008589,Customer_8590,BR025,Branch_25,M,26,26-35,Amhara,Sitota Saving Deposit,PRD018,2017-06-23,2025-06-04,64869.0,222049.37,8.52,210,0,1,0,0,0,15,Champions,Champions,162624.19,Top-CLV,1.6555096743083228e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.9690342749734652
CIF01008590,ACC0002008590,Customer_8591,BR013,Branch_13,M,30,26-35,Oromia,Equb Saving Account,PRD014,2015-06-17,2015-09-15,6224.29,3690.78,10.54,3760,0,0,1,0,0,3,Low Value,Cross-Sell Ready,24580.71,Low-CLV,0.9999999187785839,Critical Risk,2.952016236008268e-08,Safe,0.0035237952627101745
CIF01008591,ACC0002008591,Customer_8592,BR013,Branch_13,F,58,56+,Addis Ababa,Dekemezmur Saving Account,PRD004,2022-12-30,2024-10-18,36205.39,43861.55,3.0,439,0,0,1,0,0,12,Champions,Mid-Value Growth,57407.21,High-CLV,0.9999953233146833,Critical Risk,2.952016236008268e-08,Safe,0.02210496667420768
CIF01008592,ACC0002008592,Customer_8593,BR007,Branch_7,F,38,36-45,Addis Ababa,Prime Customer Deposit Account,PRD013,2018-03-07,2023-05-26,1421.81,1485.85,7.82,950,0,0,1,0,0,7,Mid Value,Dormant Risk,42439.836,Mid-CLV,0.9999999842174434,Critical Risk,2.952016236008268e-08,Safe,0.03750561570414338
CIF01008593,ACC0002008593,Customer_8594,BR014,Branch_14,M,37,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2015-11-16,2017-01-11,8458.93,11241.69,10.12,3276,0,0,1,0,0,5,Low Value,Cross-Sell Ready,31846.826,Low-CLV,0.9999999722753367,Critical Risk,2.952016236008268e-08,Safe,0.006439712723297219
CIF01008594,ACC0002008594,Customer_8595,BR006,Branch_6,F,24,18-25,Amhara,Special Saving Account,PRD007,2018-03-20,2023-05-20,1959.94,2227.56,7.78,956,0,0,1,0,0,7,Mid Value,Dormant Risk,41706.13,Mid-CLV,0.9999999365143772,Critical Risk,2.952016236008268e-08,Safe,0.03530937415720057
CIF01008595,ACC0002008595,Customer_8596,BR018,Branch_18,M,33,26-35,Addis Ababa,Ordinary Saving Account,PRD001,2015-02-24,2024-06-23,80022.73,169041.65,10.85,556,0,0,1,0,1,13,Champions,High-CLV Active,147887.1,Top-CLV,0.9999999392453928,Critical Risk,2.952016236008268e-08,Safe,0.9707178133117145
CIF01008596,ACC0002008596,Customer_8597,BR030,Branch_30,M,43,36-45,Addis Ababa,Special Saving Account,PRD007,2010-10-25,2022-01-24,4181.44,5574.76,15.18,1437,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,86114.984,Top-CLV,0.9999995554750565,Critical Risk,2.952016236008268e-08,Safe,0.08605820178478854
CIF01008597,ACC0002008597,Customer_8598,BR016,Branch_16,F,35,26-35,Oromia,Ordinary Saving Account,PRD001,2017-02-23,2019-11-14,11720.68,8766.66,8.85,2239,0,0,1,0,0,6,Mid Value,Dormant Risk,39420.82,Mid-CLV,0.9999999901199438,Critical Risk,2.952016236008268e-08,Safe,0.0032085423526926403
CIF01008598,ACC0002008598,Customer_8599,BR009,Branch_9,M,28,26-35,SNNPR,Special Saving Account,PRD007,2015-10-18,2020-10-18,22648.89,13518.01,10.2,1900,0,0,1,0,0,7,Mid Value,Cross-Sell Ready,52487.04,Mid-CLV,0.9999999053705918,Critical Risk,2.952016236008268e-08,Safe,0.038928160881709854
CIF01008599,ACC0002008599,Customer_8600,BR021,Branch_21,F,31,26-35,Afar,Dekemezmur Saving Account,PRD004,2017-12-05,2025-05-25,4360.39,3037.18,8.07,220,0,1,0,0,0,11,High Value,Mid-Value Growth,59991.426,High-CLV,1.5745737085663697e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.034151028121677154
CIF01008600,ACC0002008600,Customer_8601,BR025,Branch_25,F,49,46-55,Addis Ababa,Abew Saving Account,PRD006,2018-03-27,2020-05-01,2207.3,1497.52,7.76,2070,0,0,1,0,0,5,Low Value,Dormant Risk,27779.367,Low-CLV,0.9999999825908231,Critical Risk,2.952016236008268e-08,Safe,0.003858745568913256
CIF01008601,ACC0002008601,Customer_8602,BR015,Branch_15,M,43,36-45,Afar,Ordinary Saving Account,PRD001,2014-05-13,2020-05-28,17648.32,29306.24,11.64,2043,0,0,1,0,0,8,Mid Value,Cross-Sell Ready,69453.88,High-CLV,0.9999999249633277,Critical Risk,2.952016236008268e-08,Safe,0.06627280402793002
CIF01008602,ACC0002008602,Customer_8603,BR008,Branch_8,M,41,36-45,SNNPR,Ahati Saving Account,PRD005,2017-04-10,2024-08-02,736.27,774.36,8.73,516,0,0,1,0,0,9,High Value,Low Engagement,59695.594,High-CLV,0.9999961122646965,Critical Risk,2.952016236008268e-08,Safe,0.037516866783335545
CIF01008603,ACC0002008603,Customer_8604,BR022,Branch_22,M,40,36-45,Harari,Blatena Saving Account,PRD002,2019-08-07,2022-09-25,99976.29,140081.17,6.4,1193,0,0,1,0,0,11,High Value,High-CLV Active,102435.73,Top-CLV,0.9999995794774476,Critical Risk,2.952016236008268e-08,Safe,0.5600953735690781
CIF01008604,ACC0002008604,Customer_8605,BR006,Branch_6,M,20,18-25,Amhara,Ordinary Saving Account,PRD001,2013-11-12,2015-03-09,10883.24,5262.79,12.13,3950,0,0,1,0,0,4,Low Value,Cross-Sell Ready,32607.393,Low-CLV,0.9999999636621735,Critical Risk,2.952016236008268e-08,Safe,0.004454251135102466
CIF01008605,ACC0002008605,Customer_8606,BR030,Branch_30,F,38,36-45,Oromia,Ahati Saving Account,PRD005,2010-06-19,2023-05-19,1463.76,1338.4,15.53,957,0,0,1,0,0,7,Mid Value,Dormant Risk,83145.14,Top-CLV,0.9999996904718252,Critical Risk,2.952016236008268e-08,Safe,0.06569644272203949
CIF01008606,ACC0002008606,Customer_8607,BR010,Branch_10,M,47,46-55,Tigray,Ordinary Saving Account,PRD001,2012-12-18,2017-05-30,8982.53,13265.46,13.03,3137,0,0,1,0,0,5,Low Value,Cross-Sell Ready,48222.723,Mid-CLV,0.9999998755185577,Critical Risk,2.952016236008268e-08,Safe,0.0020785144160837495
CIF01008607,ACC0002008607,Customer_8608,BR011,Branch_11,F,31,26-35,Amhara,Dekemezmur Saving Account,PRD004,2017-10-11,2020-12-20,31783.27,65558.4,8.22,1837,0,0,1,0,0,9,High Value,Mid-Value Growth,67299.875,High-CLV,0.9999999147080514,Critical Risk,2.952016236008268e-08,Safe,0.19178925192011312
CIF01008608,ACC0002008608,Customer_8609,BR022,Branch_22,M,46,46-55,Harari,Blatena Saving Account,PRD002,2021-01-19,2025-03-22,3922.19,1777.92,4.95,284,0,1,0,0,0,11,High Value,Low Engagement,42221.234,Mid-CLV,3.5147838350457835e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.018363720692529818
CIF01008609,ACC0002008609,Customer_8610,BR001,Branch_1,M,41,36-45,Harari,Abew Saving Account,PRD006,2020-05-20,2020-12-23,725.6,2054.44,5.62,1834,0,0,1,0,0,5,Low Value,Low Engagement,17975.98,Low-CLV,0.9999999585152823,Critical Risk,2.952016236008268e-08,Safe,0.005640265014003747
CIF01008610,ACC0002008610,Customer_8611,BR007,Branch_7,F,44,36-45,Amhara,Ahati Saving Account,PRD005,2022-05-21,2025-01-30,11102.81,29130.58,3.61,335,0,1,0,0,0,12,Champions,Mid-Value Growth,53262.867,Mid-CLV,1.3650978642676342e-06,Low Risk,0.9999997404758517,High Dormancy Risk,0.04832967745371691
CIF01008611,ACC0002008611,Customer_8612,BR004,Branch_4,M,35,26-35,Amhara,Ordinary Saving Account,PRD001,2017-06-17,2024-02-26,41846.73,85170.01,8.54,674,0,0,1,0,0,13,Champions,High-CLV Active,102001.82,Top-CLV,0.9999998977392708,Critical Risk,2.952016236008268e-08,Safe,0.6293901005324213
CIF01008612,ACC0002008612,Customer_8613,BR012,Branch_12,F,45,36-45,Oromia,Blatena Saving Account,PRD002,2024-01-18,2025-10-17,18950.14,44748.73,1.95,75,1,0,0,0,0,14,Champions,Mid-Value Growth,56826.48,High-CLV,1.1381282077549552e-07,Low Risk,2.9520162389037032e-08,Safe,0.06865320019720769
CIF01008613,ACC0002008613,Customer_8614,BR017,Branch_17,F,18,18-25,SNNPR,Abew Saving Account,PRD006,2025-08-25,2025-10-01,24444.75,21529.49,0.35,91,1,0,0,0,0,13,Champions,Mid-Value Growth,37976.008,Mid-CLV,4.4358632492071504e-08,Low Risk,2.9520162389037032e-08,Safe,0.023839815855177318
CIF01008614,ACC0002008614,Customer_8615,BR006,Branch_6,F,35,26-35,SNNPR,Janderebaw Saving Account,PRD012,2010-04-12,2010-08-25,56110.8,38426.18,15.72,5607,0,0,1,0,0,6,Mid Value,Dormant Risk,55769.203,High-CLV,0.9999999726987335,Critical Risk,2.952016236008268e-08,Safe,0.09400516369499995
CIF01008615,ACC0002008615,Customer_8616,BR011,Branch_11,M,43,36-45,SNNPR,Ordinary Saving Account,PRD001,2012-06-24,2023-12-01,143547.12,166935.81,13.52,761,0,0,1,0,0,13,Champions,High-CLV Active,164575.86,Top-CLV,0.9999978426142677,Critical Risk,2.952016236008268e-08,Safe,0.9622904875323208
CIF01008616,ACC0002008616,Customer_8617,BR024,Branch_24,M,38,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2016-05-21,2017-11-14,235.07,311.22,9.61,2969,0,0,1,0,0,3,Low Value,Cross-Sell Ready,24641.3,Low-CLV,0.9999999784189502,Critical Risk,2.952016236008268e-08,Safe,0.009634805541146289
CIF01008617,ACC0002008617,Customer_8618,BR029,Branch_29,F,48,46-55,Afar,Ahadu Bereket Saving Account,PRD011,2017-04-01,2025-04-06,1831.5,1391.0,8.75,269,0,1,0,0,0,11,High Value,Mid-Value Growth,67591.89,High-CLV,2.7679290386728924e-07,Low Risk,0.9999997404758517,High Dormancy Risk,0.026239493255333375
CIF01008618,ACC0002008618,Customer_8619,BR001,Branch_1,M,33,26-35,Oromia,Werazut Saving Account,PRD003,2013-04-18,2022-05-03,17185.55,27048.45,12.7,1338,0,0,1,0,0,10,High Value,Cross-Sell Ready,83092.77,Top-CLV,0.9999998911373592,Critical Risk,2.952016236008268e-08,Safe,0.046075845794283816
CIF01008619,ACC0002008619,Customer_8620,BR019,Branch_19,F,28,26-35,Addis Ababa,Blatena Saving Account,PRD002,2014-09-01,2019-02-09,20243.4,52120.76,11.33,2517,0,0,1,0,0,8,Mid Value,Champions,70307.51,High-CLV,0.999999928061977,Critical Risk,2.952016236008268e-08,Safe,0.0872679775011107
CIF01008620,ACC0002008620,Customer_8621,BR001,Branch_1,F,18,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2010-09-20,2016-05-23,1308.62,2474.93,15.28,3509,0,0,1,0,0,3,Low Value,Dormant Risk,45508.617,Mid-CLV,0.99999997679824,Critical Risk,2.952016236008268e-08,Safe,0.0030319968199243436
CIF01008621,ACC0002008621,Customer_8622,BR016,Branch_16,F,31,26-35,Addis Ababa,Washera Saving Account,PRD017,2024-06-13,2025-06-28,4132.87,4698.81,1.55,186,0,1,0,0,0,12,Champions,Mid-Value Growth,32322.83,Low-CLV,2.3950817155597532e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.010932235846588156
CIF01008622,ACC0002008622,Customer_8623,BR027,Branch_27,F,41,36-45,Oromia,Ahati Saving Account,PRD005,2022-08-03,2025-07-01,176857.3,45199.21,3.41,183,0,1,0,0,0,14,Champions,Mid-Value Growth,78124.016,Top-CLV,3.9617538410426595e-08,Low Risk,0.9999997404758517,High Dormancy Risk,0.07299716971525229
CIF01008623,ACC0002008623,Customer_8624,BR024,Branch_24,F,44,36-45,Addis Ababa,Ordinary Saving Account,PRD001,2012-11-15,2013-02-07,7854.96,3454.19,13.13,4710,0,0,1,0,0,3,Low Value,Dormant Risk,29147.361,Low-CLV,0.99999995855033,Critical Risk,2.952016236008268e-08,Safe,0.001769150926224046
CIF01008624,ACC0002008624,Customer_8625,BR007,Branch_7,M,18,18-25,Addis Ababa,Dekemezmur Saving Account,PRD004,2016-05-30,2016-08-11,18315.22,19131.19,9.59,3429,0,0,1,0,0,5,Low Value,Cross-Sell Ready,33545.01,Low-CLV,0.9999999714799525,Critical Risk,2.952016236008268e-08,Safe,0.0035558132100213264
CIF01008625,ACC0002008625,Customer_8626,BR008,Branch_8,F,49,46-55,Addis Ababa,Blatena Saving Account,PRD002,2018-05-05,2024-06-03,196073.87,318541.5,7.66,576,0,0,1,0,0,13,Champions,Mid-Value Growth,199933.52,Top-CLV,0.9999988534539171,Critical Risk,2.952016236008268e-08,Safe,0.9281346125937083
CIF01008626,ACC0002008626,Customer_8627,BR024,Branch_24,F,23,18-25,Addis Ababa,Ordinary Saving Account,PRD001,2017-02-20,2020-10-06,15386.86,7244.51,8.86,1912,0,0,1,0,0,6,Mid Value,Dormant Risk,40537.766,Mid-CLV,0.9999999213933002,Critical Risk,2.952016236008268e-08,Safe,0.0033041834687666336
